Timestamp,Frequency,Amplitude,Note
2025-01-21T16:44:05.077373,174.0,-76.64771820295415,F3 (174Hz)
2025-01-21T16:44:05.077387,285.0,-83.97942417790068,C#4 (285Hz)
2025-01-21T16:44:05.077401,396.0,-96.54109760717704,G4 (396Hz)
2025-01-21T16:44:05.077413,417.0,-104.2343283115835,G#4 (417Hz)
2025-01-21T16:44:05.077426,432.0,-86.85785476961965,A4 (432Hz)
2025-01-21T16:44:05.077439,528.0,-91.75203335237092,C5 (528Hz)
2025-01-21T16:44:05.077452,639.0,-92.51153112702269,D#5 (639Hz)
2025-01-21T16:44:05.077465,741.0,-90.71132848899103,F#5 (741Hz)
2025-01-21T16:44:05.077477,852.0,-86.02501861469455,G#5 (852Hz)
2025-01-21T16:44:05.077490,963.0,-98.05364005876626,B5 (963Hz)
2025-01-21T16:44:05.830192,196.0,-80.86372549869654,G3
2025-01-21T16:44:05.830252,440.0,-86.01986226845332,A4
2025-01-21T16:44:05.830280,466.16,-85.9054908202549,A#4
2025-01-21T16:44:05.830308,261.63,-82.11815143367325,C4
2025-01-21T16:44:05.830332,174.0,-73.03262370597827,F3 (174Hz)
2025-01-21T16:44:05.830356,285.0,-84.1304017274357,C#4 (285Hz)
2025-01-21T16:44:05.830380,396.0,-104.33456637627438,G4 (396Hz)
2025-01-21T16:44:05.830403,417.0,-91.0916181944207,G#4 (417Hz)
2025-01-21T16:44:05.830427,432.0,-87.43010278547868,A4 (432Hz)
2025-01-21T16:44:05.830450,528.0,-85.9512347877083,C5 (528Hz)
2025-01-21T16:44:05.830473,639.0,-82.97662823071184,D#5 (639Hz)
2025-01-21T16:44:05.830496,741.0,-88.35906665422581,F#5 (741Hz)
2025-01-21T16:44:05.830519,852.0,-89.27043516402117,G#5 (852Hz)
2025-01-21T16:44:05.830542,963.0,-89.45103399548822,B5 (963Hz)
2025-01-21T16:44:06.590617,196.0,-52.64063876878201,G3
2025-01-21T16:44:06.590657,440.0,-64.03608271941684,A4
2025-01-21T16:44:06.590674,466.16,-71.65193848930988,A#4
2025-01-21T16:44:06.590690,261.63,-74.35768936179872,C4
2025-01-21T16:44:06.590703,174.0,-70.47425866049036,F3 (174Hz)
2025-01-21T16:44:06.590716,285.0,-81.62503709683585,C#4 (285Hz)
2025-01-21T16:44:06.590728,396.0,-50.847534012831034,G4 (396Hz)
2025-01-21T16:44:06.590742,417.0,-52.72454400148121,G#4 (417Hz)
2025-01-21T16:44:06.590755,432.0,-57.89995667046646,A4 (432Hz)
2025-01-21T16:44:06.590768,528.0,-69.35133805206159,C5 (528Hz)
2025-01-21T16:44:06.590780,639.0,-49.6451580231211,D#5 (639Hz)
2025-01-21T16:44:06.590804,741.0,-63.940120920849886,F#5 (741Hz)
2025-01-21T16:44:06.590860,852.0,-60.32975263987914,G#5 (852Hz)
2025-01-21T16:44:06.590904,963.0,-92.34141145719556,B5 (963Hz)
2025-01-21T16:44:07.283949,196.0,-41.76450041265377,G3
2025-01-21T16:44:07.283983,440.0,-66.06868013462241,A4
2025-01-21T16:44:07.283997,466.16,-64.89910627251474,A#4
2025-01-21T16:44:07.284011,261.63,-56.41385568037276,C4
2025-01-21T16:44:07.284024,174.0,-51.786464286858916,F3 (174Hz)
2025-01-21T16:44:07.284036,285.0,-58.928868213061854,C#4 (285Hz)
2025-01-21T16:44:07.284048,396.0,-43.73589931897526,G4 (396Hz)
2025-01-21T16:44:07.284060,417.0,-52.7494840305124,G#4 (417Hz)
2025-01-21T16:44:07.284071,432.0,-65.68216930427808,A4 (432Hz)
2025-01-21T16:44:07.284083,528.0,-62.31794668304724,C5 (528Hz)
2025-01-21T16:44:07.284095,639.0,-51.737183939474036,D#5 (639Hz)
2025-01-21T16:44:07.284107,741.0,-73.35416352796751,F#5 (741Hz)
2025-01-21T16:44:07.284119,852.0,-58.46559293187604,G#5 (852Hz)
2025-01-21T16:44:07.284131,963.0,-64.009633526268,B5 (963Hz)
2025-01-21T16:44:07.739614,196.0,-53.688704264867624,G3
2025-01-21T16:44:07.739646,440.0,-89.0509404472313,A4
2025-01-21T16:44:07.739659,466.16,-91.76232917592458,A#4
2025-01-21T16:44:07.739672,261.63,-84.04580349504843,C4
2025-01-21T16:44:07.739683,174.0,-58.500249237742715,F3 (174Hz)
2025-01-21T16:44:07.739694,285.0,-80.80901299934166,C#4 (285Hz)
2025-01-21T16:44:07.739704,396.0,-92.60089459796801,G4 (396Hz)
2025-01-21T16:44:07.739715,417.0,-83.936282081119,G#4 (417Hz)
2025-01-21T16:44:07.739725,432.0,-89.7632050104944,A4 (432Hz)
2025-01-21T16:44:07.739736,528.0,-98.345838970846,C5 (528Hz)
2025-01-21T16:44:07.739746,639.0,-90.3556335741191,D#5 (639Hz)
2025-01-21T16:44:07.739757,741.0,-89.71659875767757,F#5 (741Hz)
2025-01-21T16:44:07.739768,852.0,-86.2141016378868,G#5 (852Hz)
2025-01-21T16:44:07.739778,963.0,-91.20200075533731,B5 (963Hz)
2025-01-21T16:44:08.147669,196.0,-66.9060898085772,G3
2025-01-21T16:44:08.147703,440.0,-72.64090265249897,A4
2025-01-21T16:44:08.147718,466.16,-72.2669121115788,A#4
2025-01-21T16:44:08.147732,261.63,-64.00715519875126,C4
2025-01-21T16:44:08.147745,174.0,-71.80892029288464,F3 (174Hz)
2025-01-21T16:44:08.147757,285.0,-65.32614085062318,C#4 (285Hz)
2025-01-21T16:44:08.147770,396.0,-66.73397870411637,G4 (396Hz)
2025-01-21T16:44:08.147782,417.0,-64.59941010578257,G#4 (417Hz)
2025-01-21T16:44:08.147794,432.0,-66.39443480980712,A4 (432Hz)
2025-01-21T16:44:08.147806,528.0,-56.22606573157349,C5 (528Hz)
2025-01-21T16:44:08.147817,639.0,-72.59865319282338,D#5 (639Hz)
2025-01-21T16:44:08.147829,741.0,-64.05694619067985,F#5 (741Hz)
2025-01-21T16:44:08.147842,852.0,-73.9725323329896,G#5 (852Hz)
2025-01-21T16:44:08.147853,963.0,-83.73088674659513,B5 (963Hz)
